time, distance, velocity, gear, power
0.0, 0.0, 0.0, 1, 4.137694138430208
0.01, 0.0, 1.1663247343311605, 1, 4.137694138430208
0.02, 0.005213929449744564, 1.6494258760065879, 1, 4.137694138430208
0.03, 0.012587510663396194, 2.0201137504444913, 1, 4.137694138430208
0.04, 0.021618212204092373, 2.332608747235949, 1, 4.137694138430208
0.05, 0.0320458890628188, 2.607912680925585, 1, 4.137694138430208
0.060000000000000005, 0.04370428258667543, 2.85679656157123, 1, 4.137694138430208
0.07, 0.05647528476631024, 3.0856588636729776, 1, 4.137694138430208
0.08, 0.07026939128536294, 3.298668547645923, 1, 4.137694138430208
0.09, 0.0850157347172204, 3.498721383527782, 1, 4.137694138430208
0.09999999999999999, 0.10065639286418805, 3.6879257640664145, 1, 4.137694138430208
0.10999999999999999, 0.11714286887188792, 3.8678733556697207, 1, 4.137694138430208
0.11999999999999998, 0.13443378125965746, 4.039800724984937, 1, 4.137694138430208
0.12999999999999998, 0.15249327648521083, 4.204691248718302, 1, 4.137694138430208
0.13999999999999999, 0.17128989708620282, 4.363342245081489, 1, 4.137694138430208
0.15, 0.19079574992571344, 4.5164108187534495, 1, 4.137694138430208
0.16, 0.21098587938271027, 4.6644461300430615, 1, 4.137694138430208
0.17, 0.23183778479833636, 4.807912700543063, 1, 4.137694138430208
0.18000000000000002, 0.25333104210762075, 4.947207622671419, 1, 4.137694138430208
0.19000000000000003, 0.2754470024045953, 5.0826735156521, 1, 4.137694138430208
0.20000000000000004, 0.29816854842573176, 5.214608446394001, 1, 4.137694138430208
0.21000000000000005, 0.3214798953836028, 5.343273641532025, 1, 4.137694138430208
0.22000000000000006, 0.3453664262763939, 5.468899563525291, 1, 4.137694138430208
0.23000000000000007, 0.36981455435996025, 5.591690755968229, 1, 4.137694138430208
0.24000000000000007, 0.3948116072803257, 5.711829749769724, 1, 4.137694138430208
0.25000000000000006, 0.4203457286683367, 5.8294802435341415, 1, 4.137694138430208
0.26000000000000006, 0.4464057939518675, 5.944789716466818, 1, 4.137694138430208
0.2700000000000001, 0.47298133784873925, 6.05789159286142, 1, 4.137694138430208
0.2800000000000001, 0.5000624915357466, 6.168907048786474, 1, 4.137694138430208
0.2900000000000001, 0.5276399278942832, 6.277946530710481, 1, 4.137694138430208
0.3000000000000001, 0.5557048135448168, 6.3851110402881, 1, 4.137694138430208
0.3100000000000001, 0.5842487666248641, 6.490493227865347, 1, 4.137694138430208
0.3200000000000001, 0.6132638194553618, 6.594178328400116, 1, 4.137694138430208
0.3300000000000001, 0.6427423853909707, 6.696244966695982, 1, 4.137694138430208
0.34000000000000014, 0.6726772292700912, 6.796765853584057, 1, 4.137694138430208
0.35000000000000014, 0.703061440977084, 6.895808390578112, 1, 4.137694138430208
0.36000000000000015, 0.7338884117075377, 6.993435197293914, 1, 4.137694138430208
0.37000000000000016, 0.7651518125913072, 7.08970457335918, 1, 4.137694138430208
0.38000000000000017, 0.7968455753804708, 7.184670904492791, 1, 4.137694138430208
0.3900000000000002, 0.828963874952622, 7.278385020786083, 1, 4.137694138430208
0.4000000000000002, 0.8615011134158177, 7.3708945138877615, 1, 4.137694138430208
0.4100000000000002, 0.8944519056314684, 7.462244018711178, 1, 4.137694138430208
0.4200000000000002, 0.9278110659965706, 7.552475464396717, 1, 4.137694138430208
0.4300000000000002, 0.9615735963478393, 7.641628298533565, 1, 4.137694138430208
0.4400000000000002, 0.9957346748682, 7.729739688042952, 1, 4.137694138430208
0.45000000000000023, 1.0302896458913073, 7.816844699625021, 1, 4.137694138430208
0.46000000000000024, 1.0652340105127323, 7.902976462254331, 1, 4.137694138430208
0.47000000000000025, 1.1005634179275683, 7.988166313859629, 1, 4.137694138430208
0.48000000000000026, 1.1362736574237533, 8.07244393402959, 1, 4.137694138430208
0.49000000000000027, 1.1723606509686386, 8.155837464337985, 1, 4.137694138430208
0.5000000000000002, 1.2088204463334584, 8.238373617671424, 1, 4.137694138430208
0.5100000000000002, 1.245649210706537, 8.32007777776372, 1, 4.137694138430208
0.5200000000000002, 1.282843224751454, 8.400974089988257, 1, 4.137694138430208
0.5300000000000002, 1.3203988770710884, 8.48108554432886, 1, 4.137694138430208
0.5400000000000003, 1.3583126590425711, 8.560434051337232, 1, 4.137694138430208
0.5500000000000003, 1.3965811599918019, 8.639040511788265, 1, 4.137694138430208
0.5600000000000003, 1.4352010626793494, 8.71692488066068, 1, 4.137694138430208
0.5700000000000003, 1.4741691390723715, 8.794106225998094, 1, 4.137694138430208
0.5800000000000003, 1.5134822463796667, 8.870602783142404, 1, 4.137694138430208
0.5900000000000003, 1.553137323329171, 8.94643200477659, 1, 4.137694138430208
0.6000000000000003, 1.5931313866691648, 9.021610607166016, 1, 4.137694138430208
0.6100000000000003, 1.6334615278761977, 9.096154612945332, 1, 4.137694138430208
0.6200000000000003, 1.674124910054286, 9.170079390761252, 1, 4.137694138430208
0.6300000000000003, 1.7151187650113313, 9.24339969204905, 1, 4.137694138430208
0.6400000000000003, 1.756440390499941, 9.316129685192072, 1, 4.137694138430208
0.6500000000000004, 1.798087147610959, 9.388282987288344, 1, 4.137694138430208
0.6600000000000004, 1.8400564583090033, 9.459872693725998, 1, 4.137694138430208
0.6700000000000004, 1.882345803100218, 9.530911405749471, 1, 4.137694138430208
0.6800000000000004, 1.924952718823257, 9.601411256180837, 1, 4.137694138430208
0.6900000000000004, 1.9678747965552517, 9.671383933444954, 1, 4.137694138430208
0.7000000000000004, 2.0111096796251817, 9.740840704033186, 1, 4.137694138430208
0.7100000000000004, 2.0546550617276664, 9.80979243352794, 1, 4.137694138430208
0.7200000000000004, 2.0985086851307435, 9.878249606299171, 1, 4.137694138430208
0.7300000000000004, 2.142668338971701, 9.94622234397391, 1, 4.137694138430208
0.7400000000000004, 2.1871318576354732, 10.01372042277103, 1, 4.137694138430208
0.7500000000000004, 2.2318971192105312, 10.080753289785248, 1, 4.137694138430208
0.7600000000000005, 2.276962044017568, 10.147330078297232, 1, 4.137694138430208
0.7700000000000005, 2.3223245932066265, 10.213459622180029, 1, 4.137694138430208
0.7800000000000005, 2.3679827674186305, 10.279150469466192, 1, 4.137694138430208
0.7900000000000005, 2.4139346055075652, 10.344410895134583, 1, 4.137694138430208
0.8000000000000005, 2.46017818331982, 10.409248913171048, 1, 4.137694138430208
0.8100000000000005, 2.5067116125274476, 10.47367228795269, 1, 4.137694138430208
0.8200000000000005, 2.5535330395123137, 10.537688545001572, 1, 4.137694138430208
0.8300000000000005, 2.600640644298323, 10.601304981150003, 1, 4.137694138430208
0.8400000000000005, 2.6480326395290845, 10.664528674156296, 1, 4.137694138430208
0.8500000000000005, 2.695707269488566, 10.72736649180686, 1, 4.137694138430208
0.8600000000000005, 2.743662809162437, 10.78982510053779, 1, 4.137694138430208
0.8700000000000006, 2.791897563337953, 10.85191097360658, 1, 4.137694138430208
0.8800000000000006, 2.840409865740371, 10.913630398842342, 1, 4.137694138430208
0.8900000000000006, 2.8891980782040148, 10.974989486000785, 1, 4.137694138430208
0.9000000000000006, 2.9382605898762133, 11.035994173748316, 1, 4.137694138430208
0.9100000000000006, 2.9875958164524663, 11.096650236297872, 1, 4.137694138430208
0.9200000000000006, 3.0372021994412717, 11.15696328971749, 1, 4.137694138430208
0.9300000000000006, 3.087078205457157, 11.21693879793109, 1, 4.7314571730009565
0.9400000000000006, 3.137222325540535, 11.285234141703025, 1, 4.7314571730009565
0.9500000000000006, 3.187671752622634, 11.35310350246879, 1, 4.7314571730009565
0.9600000000000006, 3.2384245823921796, 11.420554386973063, 1, 4.7314571730009565
0.9700000000000006, 3.289478944095994, 11.48759407999019, 1, 4.7314571730009565
0.9800000000000006, 3.3408329995467, 11.554229653409477, 1, 4.7314571730009565
0.9900000000000007, 3.3924849421710417, 11.620467974847868, 1, 4.7314571730009565
1.0000000000000007, 3.4444329960967073, 11.686315715819793, 1, 4.7314571730009565
1.0100000000000007, 3.496675415275674, 11.75177935949164, 1, 4.7314571730009565
1.0200000000000007, 3.5492104826422177, 11.816865208046417, 1, 4.7314571730009565
1.0300000000000007, 3.6020365093038467, 11.881579389682248, 1, 4.7314571730009565
1.0400000000000007, 3.6551518337635205, 11.945927865266755, 1, 4.7314571730009565
1.0500000000000007, 3.7085548211716173, 12.009916434667746, 1, 4.7314571730009565
1.0600000000000007, 3.762243862606201, 12.07355074277928, 1, 4.7314571730009565
1.0700000000000007, 3.816217374380228, 12.136836285260799, 1, 5.373310106239419
1.0800000000000007, 3.8704737973744114, 12.208423719147724, 1, 5.373310106239419
1.0900000000000007, 3.925050244302571, 12.279576628126563, 1, 5.373310106239419
1.1000000000000008, 3.979944772667778, 12.350302426332853, 1, 5.373310106239419
1.1100000000000008, 4.035155473117199, 12.42060831512807, 1, 5.373310106239419
1.1200000000000008, 4.090680468490915, 12.49050129155567, 1, 5.373310106239419
1.1300000000000008, 4.146517912908537, 12.5599881563699, 1, 5.373310106239419
1.1400000000000008, 4.202665990891719, 12.629075521663506, 1, 5.373310106239419
1.1500000000000008, 4.259122916520764, 12.69776981811854, 1, 6.105454277792772
1.1600000000000008, 4.3158869326236475, 12.77550117574683, 1, 7.560909782368673
1.1700000000000008, 4.372998438411674, 12.871344048796539, 1, 7.560909782368673
1.1800000000000008, 4.4305383994691745, 12.966454318689534, 1, 7.560909782368673
1.1900000000000008, 4.488503540772426, 13.060847817445135, 1, 7.560909782368673
1.2000000000000008, 4.546890658073047, 13.154539805227213, 1, 11.543538533258092
1.2100000000000009, 4.60569661534158, 13.296871150623092, 1, 11.543538533258092
1.2200000000000009, 4.665138849601878, 13.437658139618643, 1, 11.543538533258092
1.2300000000000009, 4.7252104569745335, 13.5769484342775, 1, 10.883038496454597
1.2400000000000009, 4.785904746648273, 13.706868457258677, 1, 11.674068258213314
1.2500000000000009, 4.847179829830025, 13.844928836776374, 1, 10.67890178374267
1.260000000000001, 4.909072097109328, 13.969883714859657, 1, 11.735898127928946
1.270000000000001, 4.971522961749683, 14.106019455952069, 1, 18.077876193046595
1.280000000000001, 5.034582406598235, 14.31383412480687, 1, 18.235885860097653
1.290000000000001, 5.098570864602504, 14.520405879340178, 1, 12.61623770149913
1.300000000000001, 5.163482779447516, 14.661149167169865, 1, 13.569202836322596
1.310000000000001, 5.229023872043517, 14.81109409145902, 1, 14.322938390951247
1.320000000000001, 5.29523527731795, 14.96777285946172, 1, 10.665161812694754
1.330000000000001, 5.3621470981958534, 15.082971285576443, 1, 17.10822680766494
1.340000000000001, 5.4295739012642255, 15.266794552732579, 1, 17.009102730819247
1.350000000000001, 5.49782246650394, 15.447321317179556, 1, 18.15540888681699
1.360000000000001, 5.566878057253712, 15.637762694807234, 1, 27.11387001005962
1.370000000000001, 5.636784995726837, 15.918632845823273, 1, 30.18966067178644
1.380000000000001, 5.707947534041782, 16.225736918954713, 1, 31.837475771033194
1.390000000000001, 5.780482948129575, 16.54342120902591, 1, 11.965551929729862
1.400000000000001, 5.854438535713623, 16.66008761007264, 1, 11.965551929729862
1.410000000000001, 5.928915667912397, 16.77590453846156, 1, 32.1181637510121
1.420000000000001, 6.003910547249624, 17.085887035791703, 1, 13.208037883063033
1.430000000000001, 6.080291170045906, 17.210567836733635, 1, 30.844272149569402
1.440000000000001, 6.15722916497082, 17.50075441928645, 1, 13.534852908702801
1.450000000000001, 6.235464407844059, 17.62540836159411, 2, 18.077876193046595
1.460000000000001, 6.31425690277729, 17.7911684243902, 1, 14.682140491203967
1.470000000000001, 6.393790410266941, 17.92422585727718, 1, 31.805088696420245
1.480000000000001, 6.473918736718599, 18.2114728573258, 1, 15.015825502367694
1.490000000000001, 6.5553311700307395, 18.344324007655736, 1, 33.69727899501926
1.500000000000001, 6.6373375001408705, 18.64163817267946, 1, 15.361287631572491
1.5100000000000011, 6.720672941291189, 18.77431526897671, 1, 35.15469735260201
1.5200000000000011, 6.804601501149642, 19.077332388759444, 1, 36.28628211104841
1.5300000000000011, 6.889884666494977, 19.385097602477284, 1, 37.25593149643006
1.5400000000000011, 6.976543663171139, 19.696031560923785, 1, 38.434624727040756
1.5500000000000012, 7.064592656711081, 20.011698879764666, 1, 38.82915818141669
1.5600000000000012, 7.154052807094036, 20.325532689565822, 1, 39.02642490860466
1.5700000000000012, 7.244915917814779, 20.636042212167144, 1, 38.06658978825723
1.5800000000000012, 7.337167128004444, 20.934289002138183, 1, 37.322668498662814
1.5900000000000012, 7.430751618433952, 21.222463862215367, 1, 37.122457491964575
1.6000000000000012, 7.525624363622537, 21.505128935314207, 1, 37.08025615231739
1.6100000000000012, 7.62176073265932, 21.78369020731258, 1, 36.14986382707266
1.6200000000000012, 7.719142379942271, 22.05168192992056, 1, 36.05368402973722
1.6300000000000012, 7.817722055436118, 22.31563236935825, 1, 34.7052040140344
1.6400000000000012, 7.917481693018521, 22.56656202558565, 1, 33.795421645361536
1.6500000000000012, 8.018363084676704, 22.808065763383166, 2, 33.69727899501926
1.6600000000000013, 8.120324092854764, 23.04623163320247, 1, 34.83867801849989
1.6700000000000013, 8.223349795972426, 23.289911666648596, 1, 34.54032436145938
1.6800000000000013, 8.327464844505908, 23.528873427349648, 2, 35.15469735260201
1.6900000000000013, 8.432648145923691, 23.76957200871889, 1, 34.02998257967956
1.7000000000000013, 8.538907464496022, 24.000043769787514, 2, 36.28628211104841
1.7100000000000013, 8.64619708232121, 24.243518691158396, 2, 37.39529405991609
1.7200000000000013, 8.754575128630716, 24.491901865632563, 2, 38.62992860122188
1.7300000000000013, 8.864063545242841, 24.745875304861038, 2, 37.9223200922541
1.7400000000000013, 8.974687322835718, 24.99249228518944, 2, 37.83791741295974
1.7500000000000013, 9.086413575149994, 25.236029340203082, 2, 37.46006820914199
1.7600000000000013, 9.199228533710363, 25.47468049933614, 2, 38.15786245307555
1.7700000000000014, 9.313110356644085, 25.7154587089349, 2, 38.71040557450254
1.7800000000000014, 9.428068552701802, 25.957381659816473, 2, 38.99501926049513
1.7900000000000014, 9.54410823932646, 26.198733755925925, 2, 37.322668498662814
1.8000000000000014, 9.661226864573118, 26.427358940665155, 2, 37.9223200922541
1.8100000000000014, 9.779367534151493, 26.657602890931564, 2, 37.24219152538215
1.8200000000000014, 9.898537484579004, 26.881596427688923, 2, 37.08025615231739
1.8300000000000014, 10.018708774053415, 27.10263886717064, 2, 35.305837034129105
1.8400000000000014, 10.139868210011334, 27.311097925109447, 2, 36.02129695512428
1.8500000000000014, 10.261959539797155, 27.5221398054541, 2, 36.05368402973722
1.8600000000000014, 10.384994309641023, 27.731653793748947, 2, 36.1694923571411
1.8700000000000014, 10.50896568926564, 27.94016415004983, 2, 34.7052040140344
1.8800000000000014, 10.633869192041976, 28.138462840386634, 2, 34.36268616433987
1.8900000000000015, 10.759659167814176, 28.333277199973917, 2, 21.562921706700692
1.9000000000000015, 10.886320040255876, 28.452800459355775, 2, 33.42542385357117
1.9100000000000015, 11.013515228590636, 28.6399232942313, 3, 35.15469735260201
1.9200000000000015, 11.141546929459821, 28.835585773554918, 3, 35.15469735260201
1.9300000000000015, 11.270453318426691, 29.02981872706061, 2, 33.50688225335525
1.9400000000000015, 11.400228004949623, 29.21337936508798, 2, 35.529602276909486
1.9500000000000015, 11.530823279588585, 29.406997259487074, 3, 36.28628211104841
1.9600000000000015, 11.662284102227936, 29.603438780562744, 3, 37.25593149643006
1.9700000000000015, 11.794623095587449, 29.80381960839509, 3, 37.39529405991609
1.9800000000000015, 11.927857869914856, 30.003508433862514, 3, 38.62992860122188
1.9900000000000015, 12.061985331687914, 30.208478369324233, 3, 38.434624727040756
2.0000000000000013, 12.197029089541608, 30.410889645754924, 3, 39.64472360576098
2.010000000000001, 12.332977705265566, 30.618339020926673, 3, 38.979316436440364
2.020000000000001, 12.469853701139066, 30.820718853121985, 3, 38.406163358441496
2.0300000000000007, 12.607634414314752, 31.018618668509728, 3, 38.672129940869056
2.0400000000000005, 12.746299817358686, 31.21654378615433, 3, 38.15786245307555
2.0500000000000003, 12.88585002338189, 31.410409226440702, 3, 38.98029786294379
2.06, 13.026266884032783, 31.607243279672698, 3, 38.06658978825723
2.07, 13.167563670176678, 31.798013730081195, 3, 38.99501926049513
2.0799999999999996, 13.309713275128448, 31.99229791814706, 3, 37.85067595750424
2.0899999999999994, 13.452731406674879, 32.17944206905218, 3, 38.31292784061633
2.099999999999999, 13.596586146046754, 32.36773330012107, 3, 37.9223200922541
2.109999999999999, 13.741282621142737, 32.55284323506157, 3, 37.393331206909245
2.1199999999999988, 13.886806610320193, 32.734131597870345, 3, 36.67688985941066
2.1299999999999986, 14.033141029651379, 32.9107264040872, 3, 36.66805702087985
2.1399999999999983, 14.180264897095688, 33.08622034320149, 3, 36.56598866452389
2.149999999999998, 14.328173291344982, 33.26016954211019, 3, 36.485511691243225
2.159999999999998, 14.476859306804092, 33.43270407653333, 3, 36.02129695512428
2.1699999999999977, 14.626316619367385, 33.60196829092367, 4, 31.805088696420245
2.1799999999999975, 14.776530609420421, 33.7497429504349, 3, 36.05368402973722
2.1899999999999973, 14.927405210216307, 33.91737206744197, 3, 36.1694923571411
2.199999999999997, 15.079029178974709, 34.08462324601066, 3, 36.1694923571411
2.209999999999997, 15.231400826162433, 34.250945375568236, 3, 34.7052040140344
2.2199999999999966, 15.384515998565664, 34.40935695574017, 3, 34.65711411536669
2.2299999999999964, 15.538339332923046, 34.566706400759024, 3, 33.795421645361536
2.239999999999996, 15.692866081073461, 34.719156035052606, 3, 21.562921706700692
2.249999999999996, 15.848074338939352, 34.81312318236254, 3, 33.856270088573744
2.259999999999996, 16.00370266684427, 34.96461569792251, 3, 33.42542385357117
2.2699999999999956, 16.160008225768166, 35.113333227428036, 4, 35.15469735260201
2.2799999999999954, 16.31697861043395, 35.26938105419588, 4, 35.15469735260201
2.289999999999995, 16.474646590148183, 35.42463291182715, 4, 35.15469735260201
2.299999999999995, 16.633008606616336, 35.57909881803136, 3, 33.50688225335525
2.3099999999999947, 16.792061146326972, 35.725207363479356, 3, 33.9926883725495
2.3199999999999945, 16.9517668485965, 35.87284392600813, 4, 36.28628211104841
2.3299999999999943, 17.112132544261147, 36.03023639551875, 4, 36.28628211104841
2.339999999999994, 17.2732018460552, 36.18683241688082, 4, 37.25593149643006
2.349999999999994, 17.434971193542754, 36.34702741445877, 4, 37.25593149643006
2.3599999999999937, 17.597456675560416, 36.5064045916806, 4, 37.39529405991609
2.3699999999999934, 17.760654636130127, 36.665598993264844, 3, 32.9906519125549
2.3799999999999932, 17.924564258173028, 36.80432264352182, 4, 38.30409500208554
2.389999999999993, 18.08909402939408, 36.96605988390383, 4, 38.434624727040756
2.399999999999993, 18.25434682957604, 37.127552511155514, 4, 37.9223200922541
2.4099999999999926, 18.420321565202187, 37.285968930169, 4, 39.64472360576098
2.4199999999999924, 18.587004484414006, 37.451159296701086, 4, 38.452290404102364
2.429999999999992, 18.75442586941629, 37.6102908574322, 4, 39.394459847388184
2.439999999999992, 18.922558634968485, 37.77273422223506, 4, 38.406163358441496
